distance,w_lat,w_lon,h_lat,h_lon
14283,38.176,-85.736,38.146,-85.894
14069,38.176,-85.736,38.146,-85.891
14258,38.176,-85.736,38.141,-85.892
14949,38.176,-85.736,38.121,-85.891
11542,38.176,-85.736,38.174,-85.867
11842,38.176,-85.736,38.172,-85.871
12447,38.176,-85.736,38.174,-85.878
12201,38.176,-85.736,38.175,-85.875
12978,38.176,-85.736,38.175,-85.884
13146,38.176,-85.736,38.166,-85.885
12112,38.176,-85.736,38.165,-85.873
12320,38.176,-85.736,38.166,-85.876
14695,38.176,-85.736,38.113,-85.883
15035,38.176,-85.736,38.113,-85.887
15296,38.176,-85.736,38.116,-85.892
15356,38.176,-85.736,38.114,-85.892
15360,38.176,-85.736,38.111,-85.890
14678,38.176,-85.736,38.115,-85.884
14843,38.176,-85.736,38.112,-85.884
8154,38.176,-85.736,38.224,-85.807
8186,38.176,-85.736,38.223,-85.808
7817,38.176,-85.736,38.218,-85.807
7154,38.176,-85.736,38.213,-85.803
6690,38.176,-85.736,38.210,-85.799
6957,38.176,-85.736,38.208,-85.804
8014,38.176,-85.736,38.212,-85.815
6578,38.176,-85.736,38.205,-85.801
7819,38.176,-85.736,38.220,-85.805
7524,38.176,-85.736,38.222,-85.799
7305,38.176,-85.736,38.221,-85.797
7207,38.176,-85.736,38.221,-85.795
7029,38.176,-85.736,38.216,-85.798
6711,38.176,-85.736,38.219,-85.789
6789,38.176,-85.736,38.220,-85.790
6892,38.176,-85.736,38.219,-85.793
6644,38.176,-85.736,38.218,-85.790
6813,38.176,-85.736,38.217,-85.793
6676,38.176,-85.736,38.216,-85.793
6271,38.176,-85.736,38.209,-85.794
6636,38.176,-85.736,38.214,-85.794
6554,38.176,-85.736,38.212,-85.795
6588,38.176,-85.736,38.213,-85.795
6291,38.176,-85.736,38.200,-85.800
7332,38.176,-85.736,38.222,-85.675
6608,38.176,-85.736,38.219,-85.684
6465,38.176,-85.736,38.219,-85.685
7438,38.176,-85.736,38.225,-85.677
99979,38.176,-85.736,37.869,-84.665
78505,38.176,-85.736,37.472,-85.812
65631,38.176,-85.736,37.657,-85.378
67896,38.176,-85.736,37.620,-85.415
69886,38.176,-85.736,37.582,-85.474
80849,38.176,-85.736,37.557,-85.253
79558,38.176,-85.736,37.627,-85.155
34836,38.176,-85.736,37.934,-85.988
34964,38.176,-85.736,37.933,-85.989
35007,38.176,-85.736,37.934,-85.991
35147,38.176,-85.736,37.932,-85.991
35241,38.176,-85.736,37.931,-85.991
37284,38.176,-85.736,37.907,-85.990
37673,38.176,-85.736,37.904,-85.992
41465,38.176,-85.736,37.907,-86.063
44364,38.176,-85.736,37.897,-86.097
43498,38.176,-85.736,37.916,-86.106
43195,38.176,-85.736,37.912,-86.097
44037,38.176,-85.736,37.889,-86.081
42410,38.176,-85.736,37.893,-86.060
47433,38.176,-85.736,37.855,-86.092
45690,38.176,-85.736,37.838,-86.033
44757,38.176,-85.736,37.837,-86.011
42603,38.176,-85.736,37.967,-86.142
44726,38.176,-85.736,37.934,-86.143
48094,38.176,-85.736,37.899,-86.156
42600,38.176,-85.736,37.938,-86.116
47698,38.176,-85.736,38.000,-86.231
43510,38.176,-85.736,37.988,-86.170
39223,38.176,-85.736,37.955,-86.084
61300,38.176,-85.736,38.008,-86.401
54123,38.176,-85.736,38.008,-86.315
50152,38.176,-85.736,37.972,-86.245
82235,38.176,-85.736,37.910,-84.861
85076,38.176,-85.736,37.867,-84.849
88144,38.176,-85.736,37.799,-84.852
86572,38.176,-85.736,37.703,-84.952
95166,38.176,-85.736,37.737,-84.805
92019,38.176,-85.736,37.763,-84.828
91759,38.176,-85.736,37.760,-84.833
48326,38.176,-85.736,37.943,-85.271
44988,38.176,-85.736,37.901,-85.359
44638,38.176,-85.736,37.890,-85.378
34232,38.176,-85.736,37.942,-85.482
37011,38.176,-85.736,37.894,-85.511
38423,38.176,-85.736,37.895,-85.481
34819,38.176,-85.736,37.900,-85.547
34448,38.176,-85.736,37.897,-85.564
36434,38.176,-85.736,37.875,-85.569
40087,38.176,-85.736,37.861,-85.512
41189,38.176,-85.736,37.866,-85.477
42873,38.176,-85.736,37.851,-85.473
46451,38.176,-85.736,37.816,-85.466
44406,38.176,-85.736,37.851,-85.442
45526,38.176,-85.736,37.831,-85.456
46436,38.176,-85.736,37.826,-85.447
46515,38.176,-85.736,37.830,-85.438
48440,38.176,-85.736,37.830,-85.399
45915,38.176,-85.736,37.796,-85.530
47803,38.176,-85.736,37.800,-85.471
53169,38.176,-85.736,37.829,-85.319
53643,38.176,-85.736,37.801,-85.350
54036,38.176,-85.736,37.784,-85.371
53044,38.176,-85.736,37.792,-85.377
39413,38.176,-85.736,37.836,-85.609
42159,38.176,-85.736,37.797,-85.709
42770,38.176,-85.736,37.793,-85.680
48434,38.176,-85.736,37.767,-85.543
51975,38.176,-85.736,37.714,-85.640
48837,38.176,-85.736,37.740,-85.661
61762,38.176,-85.736,37.657,-85.483
43619,38.176,-85.736,38.495,-85.445
37792,38.176,-85.736,38.417,-85.430
36048,38.176,-85.736,38.393,-85.429
40163,38.176,-85.736,38.409,-85.384
39478,38.176,-85.736,38.400,-85.384
40763,38.176,-85.736,38.417,-85.383
41499,38.176,-85.736,38.409,-85.364
44369,38.176,-85.736,38.437,-85.351
45145,38.176,-85.736,38.434,-85.336
42464,38.176,-85.736,38.432,-85.374
41769,38.176,-85.736,38.430,-85.383
41422,38.176,-85.736,38.418,-85.375
41136,38.176,-85.736,38.414,-85.375
41868,38.176,-85.736,38.416,-85.366
37226,38.176,-85.736,38.379,-85.397
36693,38.176,-85.736,38.378,-85.404
34918,38.176,-85.736,38.366,-85.417
34825,38.176,-85.736,38.367,-85.420
38800,38.176,-85.736,38.378,-85.374
39570,38.176,-85.736,38.380,-85.364
37061,38.176,-85.736,38.338,-85.365
36424,38.176,-85.736,38.338,-85.373
27833,38.176,-85.736,38.317,-85.472
28165,38.176,-85.736,38.316,-85.467
27522,38.176,-85.736,38.298,-85.461
27380,38.176,-85.736,38.302,-85.467
26515,38.176,-85.736,38.299,-85.476
26568,38.176,-85.736,38.296,-85.473
31050,38.176,-85.736,38.327,-85.437
33329,38.176,-85.736,38.321,-85.402
32870,38.176,-85.736,38.320,-85.407
33508,38.176,-85.736,38.329,-85.405
30474,38.176,-85.736,38.307,-85.429
34131,38.176,-85.736,38.344,-85.409
30935,38.176,-85.736,38.316,-85.430
34396,38.176,-85.736,38.338,-85.400
25010,38.176,-85.736,38.328,-85.524
27650,38.176,-85.736,38.341,-85.498
27809,38.176,-85.736,38.336,-85.491
25689,38.176,-85.736,38.332,-85.519
25548,38.176,-85.736,38.329,-85.517
25834,38.176,-85.736,38.328,-85.511
27629,38.176,-85.736,38.325,-85.483
26445,38.176,-85.736,38.316,-85.491
25115,38.176,-85.736,38.305,-85.500
29239,38.176,-85.736,38.344,-85.478
28505,38.176,-85.736,38.339,-85.484
34054,38.176,-85.736,38.368,-85.432
34077,38.176,-85.736,38.363,-85.426
33621,38.176,-85.736,38.352,-85.423
27507,38.176,-85.736,38.378,-85.553
34189,38.176,-85.736,38.390,-85.455
35051,38.176,-85.736,38.405,-85.460
35225,38.176,-85.736,38.398,-85.448
32396,38.176,-85.736,38.369,-85.458
29894,38.176,-85.736,38.356,-85.481
24439,38.176,-85.736,38.341,-85.550
24033,38.176,-85.736,38.335,-85.549
25677,38.176,-85.736,38.389,-85.621
26055,38.176,-85.736,38.383,-85.596
25457,38.176,-85.736,38.381,-85.605
28220,38.176,-85.736,38.400,-85.582
28927,38.176,-85.736,38.407,-85.582
96619,38.176,-85.736,38.533,-84.727
59243,38.176,-85.736,38.120,-85.063
60482,38.176,-85.736,38.161,-85.046
60340,38.176,-85.736,38.256,-85.054
43440,38.176,-85.736,38.227,-85.244
44952,38.176,-85.736,38.215,-85.225
49579,38.176,-85.736,38.214,-85.172
49231,38.176,-85.736,38.217,-85.176
43118,38.176,-85.736,38.203,-85.245
46711,38.176,-85.736,38.175,-85.202
45157,38.176,-85.736,38.178,-85.220
46138,38.176,-85.736,38.115,-85.215
28493,38.176,-85.736,38.176,-85.410
36260,38.176,-85.736,38.152,-85.323
36168,38.176,-85.736,38.126,-85.328
36212,38.176,-85.736,38.143,-85.325
28080,38.176,-85.736,38.295,-85.452
27114,38.176,-85.736,38.282,-85.456
29211,38.176,-85.736,38.288,-85.433
28536,38.176,-85.736,38.293,-85.445
34235,38.176,-85.736,38.220,-85.349
33116,38.176,-85.736,38.215,-85.361
31654,38.176,-85.736,38.216,-85.378
39805,38.176,-85.736,38.090,-85.295
35627,38.176,-85.736,38.118,-85.336
31085,38.176,-85.736,38.126,-85.387
29975,38.176,-85.736,38.137,-85.397
35451,38.176,-85.736,38.108,-85.341
31860,38.176,-85.736,38.115,-85.381
28935,38.176,-85.736,38.089,-85.425
27388,38.176,-85.736,38.071,-85.453
30807,38.176,-85.736,38.091,-85.401
31433,38.176,-85.736,38.108,-85.388
30995,38.176,-85.736,38.110,-85.392
29943,38.176,-85.736,38.103,-85.407
34666,38.176,-85.736,38.071,-85.363
35200,38.176,-85.736,38.061,-85.362
34369,38.176,-85.736,38.072,-85.366
32192,38.176,-85.736,38.076,-85.391
31890,38.176,-85.736,38.047,-85.411
34608,38.176,-85.736,38.043,-85.379
33809,38.176,-85.736,38.031,-85.396
34870,38.176,-85.736,37.974,-85.431
34271,38.176,-85.736,37.967,-85.448
39929,38.176,-85.736,37.961,-85.371
40293,38.176,-85.736,38.040,-85.310
37439,38.176,-85.736,38.032,-85.349
54225,38.176,-85.736,38.041,-85.141
51698,38.176,-85.736,38.042,-85.171
45358,38.176,-85.736,38.053,-85.243
42280,38.176,-85.736,38.058,-85.277
55983,38.176,-85.736,38.015,-85.131
42524,38.176,-85.736,38.032,-85.286
66614,38.176,-85.736,38.708,-85.381
65558,38.176,-85.736,38.687,-85.359
65858,38.176,-85.736,38.668,-85.315
58761,38.176,-85.736,38.592,-85.319
53797,38.176,-85.736,38.554,-85.350
69052,38.176,-85.736,37.695,-85.238
70538,38.176,-85.736,37.687,-85.224
88266,38.176,-85.736,38.051,-84.742
93532,38.176,-85.736,38.021,-84.687
90616,38.176,-85.736,38.046,-84.716
19395,38.158,-85.737,38.054,-85.559
25352,38.158,-85.737,38.104,-85.456
20411,38.158,-85.737,38.033,-85.566
21367,38.158,-85.737,38.021,-85.565
24745,38.158,-85.737,38.021,-85.513
21959,38.158,-85.737,38.046,-85.530
16866,38.158,-85.737,38.039,-85.617
15087,38.158,-85.737,38.070,-85.605
13286,38.158,-85.737,38.051,-85.669
10535,38.158,-85.737,38.076,-85.677
10358,38.158,-85.737,38.075,-85.683
10345,38.158,-85.737,38.081,-85.669
9619,38.158,-85.737,38.080,-85.687
16449,38.158,-85.737,38.010,-85.729
17699,38.158,-85.737,37.999,-85.715
17694,38.158,-85.737,37.998,-85.748
19105,38.158,-85.737,37.986,-85.737
19802,38.158,-85.737,37.979,-85.733
22852,38.158,-85.737,37.975,-85.616
25249,38.158,-85.737,37.960,-85.594
33775,38.158,-85.737,37.853,-85.744
73566,38.158,-85.737,38.183,-84.898
85246,38.158,-85.737,37.492,-86.220
42333,38.158,-85.737,37.818,-85.957
42819,38.158,-85.737,37.801,-85.924
42644,38.158,-85.737,37.806,-85.932
47767,38.158,-85.737,37.742,-85.879
49321,38.158,-85.737,37.725,-85.865
14101,38.158,-85.737,38.273,-85.803
14098,38.158,-85.737,38.270,-85.812
14342,38.158,-85.737,38.268,-85.821
12803,38.158,-85.737,38.258,-85.810
12601,38.158,-85.737,38.252,-85.817
13154,38.158,-85.737,38.255,-85.823
12997,38.158,-85.737,38.247,-85.832
11493,38.158,-85.737,38.241,-85.814
11242,38.158,-85.737,38.240,-85.812
10823,38.158,-85.737,38.244,-85.795
13317,38.158,-85.737,38.269,-85.793
11213,38.158,-85.737,38.250,-85.789
12151,38.158,-85.737,38.258,-85.791
10252,38.158,-85.737,38.243,-85.781
9656,38.158,-85.737,38.236,-85.785
7819,38.158,-85.737,38.223,-85.770
7779,38.158,-85.737,38.223,-85.767
7076,38.158,-85.737,38.216,-85.770
6430,38.158,-85.737,38.209,-85.772
6747,38.158,-85.737,38.206,-85.784
4794,38.158,-85.737,38.191,-85.772
4592,38.158,-85.737,38.192,-85.766
5504,38.158,-85.737,38.189,-85.785
4793,38.158,-85.737,38.182,-85.782
4019,38.158,-85.737,38.181,-85.772
3592,38.158,-85.737,38.182,-85.763
4163,38.158,-85.737,38.174,-85.780
10086,38.158,-85.737,38.247,-85.756
8620,38.158,-85.737,38.234,-85.756
7523,38.158,-85.737,38.223,-85.761
6841,38.158,-85.737,38.217,-85.758
2821,38.158,-85.737,38.175,-85.760
2889,38.158,-85.737,38.172,-85.764
8345,38.158,-85.737,38.232,-85.749
8588,38.158,-85.737,38.235,-85.741
7908,38.158,-85.737,38.229,-85.728
11935,38.158,-85.737,38.260,-85.696
12843,38.158,-85.737,38.270,-85.702
13462,38.158,-85.737,38.274,-85.694
12719,38.158,-85.737,38.260,-85.671
9905,38.158,-85.737,38.245,-85.716
8048,38.158,-85.737,38.227,-85.710
8832,38.158,-85.737,38.232,-85.700
10797,38.158,-85.737,38.240,-85.670
3357,38.158,-85.737,38.167,-85.773
3813,38.158,-85.737,38.166,-85.779
3140,38.158,-85.737,38.167,-85.770
2087,38.158,-85.737,38.164,-85.759
3825,38.158,-85.737,38.130,-85.762
3581,38.158,-85.737,38.142,-85.772
3347,38.158,-85.737,38.146,-85.772
5293,38.158,-85.737,38.205,-85.735
6022,38.158,-85.737,38.212,-85.734
6097,38.158,-85.737,38.213,-85.739
6032,38.158,-85.737,38.212,-85.738
4477,38.158,-85.737,38.194,-85.715
4897,38.158,-85.737,38.201,-85.730
7173,38.158,-85.737,38.208,-85.686
8637,38.158,-85.737,38.215,-85.670
13019,38.158,-85.737,38.259,-85.663
13195,38.158,-85.737,38.259,-85.658
12786,38.158,-85.737,38.256,-85.660
16787,38.158,-85.737,38.267,-85.604
15801,38.158,-85.737,38.262,-85.614
18365,38.158,-85.737,38.272,-85.585
18078,38.158,-85.737,38.271,-85.588
17192,38.158,-85.737,38.268,-85.599
18077,38.158,-85.737,38.286,-85.610
19548,38.158,-85.737,38.290,-85.589
16988,38.158,-85.737,38.263,-85.596
16442,38.158,-85.737,38.257,-85.598
15743,38.158,-85.737,38.258,-85.610
15406,38.158,-85.737,38.253,-85.609
28323,38.158,-85.737,38.259,-85.440
21674,38.158,-85.737,38.301,-85.569
21861,38.158,-85.737,38.300,-85.564
24591,38.158,-85.737,38.323,-85.550
24985,38.158,-85.737,38.315,-85.533
24119,38.158,-85.737,38.323,-85.558
26005,38.158,-85.737,38.291,-85.492
25920,38.158,-85.737,38.278,-85.483
20622,38.158,-85.737,38.315,-85.611
23052,38.158,-85.737,38.307,-85.554
19829,38.158,-85.737,38.225,-85.527
20065,38.158,-85.737,38.232,-85.528
22326,38.158,-85.737,38.279,-85.533
18549,38.158,-85.737,38.248,-85.559
11957,38.158,-85.737,38.243,-85.653
12405,38.158,-85.737,38.245,-85.648
15048,38.158,-85.737,38.234,-85.594
17234,38.158,-85.737,38.244,-85.573
17031,38.158,-85.737,38.240,-85.573
16668,38.158,-85.737,38.226,-85.568
11920,38.158,-85.737,38.227,-85.633
9561,38.158,-85.737,38.208,-85.648
9060,38.158,-85.737,38.206,-85.653
7310,38.158,-85.737,38.196,-85.669
8171,38.158,-85.737,38.175,-85.646
9029,38.158,-85.737,38.201,-85.650
9683,38.158,-85.737,38.205,-85.644
17932,38.158,-85.737,38.209,-85.543
15370,38.158,-85.737,38.199,-85.569
15567,38.158,-85.737,38.214,-85.574
12478,38.158,-85.737,38.177,-85.596
12375,38.158,-85.737,38.198,-85.605
7156,38.158,-85.737,38.204,-85.680
7253,38.158,-85.737,38.188,-85.664
5814,38.158,-85.737,38.178,-85.676
3661,38.158,-85.737,38.187,-85.719
3500,38.158,-85.737,38.176,-85.705
4560,38.158,-85.737,38.159,-85.685
3679,38.158,-85.737,38.169,-85.697
3634,38.158,-85.737,38.167,-85.697
4174,38.158,-85.737,38.163,-85.690
6288,38.158,-85.737,38.158,-85.665
6503,38.158,-85.737,38.154,-85.663
8934,38.158,-85.737,38.149,-85.635
7564,38.158,-85.737,38.146,-85.652
6969,38.158,-85.737,38.153,-85.657
14082,38.158,-85.737,38.170,-85.577
13634,38.158,-85.737,38.167,-85.582
13221,38.158,-85.737,38.157,-85.586
9593,38.158,-85.737,38.152,-85.628
10707,38.158,-85.737,38.169,-85.615
11410,38.158,-85.737,38.165,-85.607
11232,38.158,-85.737,38.162,-85.609
12109,38.158,-85.737,38.159,-85.599
9872,38.158,-85.737,38.125,-85.632
10658,38.158,-85.737,38.131,-85.620
11003,38.158,-85.737,38.149,-85.612
12663,38.158,-85.737,38.142,-85.594
15221,38.158,-85.737,38.184,-85.566
17601,38.158,-85.737,38.181,-85.538
16849,38.158,-85.737,38.172,-85.545
14274,38.158,-85.737,38.145,-85.575
24759,38.158,-85.737,38.210,-85.462
15144,38.158,-85.737,38.124,-85.569
8416,38.158,-85.737,38.110,-85.662
13744,38.158,-85.737,38.131,-85.584
14220,38.158,-85.737,38.126,-85.580
10685,38.158,-85.737,38.083,-85.659
10006,38.158,-85.737,38.093,-85.657
9522,38.158,-85.737,38.101,-85.655
1772,38.158,-85.737,38.164,-85.718
2375,38.158,-85.737,38.164,-85.711
2237,38.158,-85.737,38.159,-85.711
3914,38.158,-85.737,38.146,-85.695
4821,38.158,-85.737,38.127,-85.698
5291,38.158,-85.737,38.124,-85.694
5489,38.158,-85.737,38.120,-85.696
6371,38.158,-85.737,38.122,-85.680
6675,38.158,-85.737,38.145,-85.662
6789,38.158,-85.737,38.127,-85.670
7271,38.158,-85.737,38.093,-85.748
3573,38.158,-85.737,38.126,-85.742
5507,38.158,-85.737,38.115,-85.768
5372,38.158,-85.737,38.112,-85.759
14709,38.158,-85.737,38.095,-85.885
14502,38.158,-85.737,38.096,-85.883
17196,38.158,-85.737,38.067,-85.896
11014,38.158,-85.737,38.119,-85.852
11772,38.158,-85.737,38.107,-85.855
13260,38.158,-85.737,38.100,-85.869
13322,38.158,-85.737,38.095,-85.866
10305,38.158,-85.737,38.103,-85.832
14700,38.158,-85.737,38.078,-85.871
14972,38.158,-85.737,38.083,-85.879
4406,38.158,-85.737,38.144,-85.784
4992,38.158,-85.737,38.140,-85.789
5431,38.158,-85.737,38.135,-85.792
3772,38.158,-85.737,38.143,-85.776
7957,38.158,-85.737,38.123,-85.816
7111,38.158,-85.737,38.147,-85.817
5483,38.158,-85.737,38.143,-85.796
6385,38.158,-85.737,38.151,-85.809
6699,38.158,-85.737,38.180,-85.808
5895,38.158,-85.737,38.173,-85.801
7397,38.158,-85.737,38.158,-85.821
5522,38.158,-85.737,38.161,-85.800
6204,38.158,-85.737,38.159,-85.808
6064,38.158,-85.737,38.158,-85.806
11882,38.158,-85.737,38.138,-85.870
11909,38.158,-85.737,38.139,-85.871
11084,38.158,-85.737,38.141,-85.861
12729,38.158,-85.737,38.136,-85.879
10604,38.158,-85.737,38.129,-85.852
13074,38.158,-85.737,38.113,-85.875
11026,38.158,-85.737,38.152,-85.862
11071,38.158,-85.737,38.147,-85.862
10271,38.158,-85.737,38.147,-85.853
11269,38.158,-85.737,38.162,-85.865
10162,38.158,-85.737,38.157,-85.853
9818,38.158,-85.737,38.153,-85.849
9676,38.158,-85.737,38.174,-85.845
9765,38.158,-85.737,38.174,-85.846
7933,38.158,-85.737,38.203,-85.807
7880,38.158,-85.737,38.200,-85.809
9129,38.158,-85.737,38.206,-85.821
10179,38.158,-85.737,38.192,-85.844
9839,38.158,-85.737,38.182,-85.845
9240,38.158,-85.737,38.184,-85.837
10159,38.158,-85.737,38.225,-85.816
13735,38.158,-85.737,38.141,-85.892
8856,38.158,-85.737,38.222,-85.797
7289,38.158,-85.737,38.198,-85.803
88350,38.158,-85.737,37.457,-85.260
49472,38.158,-85.737,37.784,-85.430
55774,38.158,-85.737,37.677,-85.551
56712,38.158,-85.737,37.660,-85.593
42404,38.158,-85.737,38.408,-85.371
44603,38.158,-85.737,38.407,-85.337
30669,38.158,-85.737,38.344,-85.478
53983,38.158,-85.737,38.065,-85.133
36892,38.158,-85.737,38.077,-85.329
30342,38.158,-85.737,38.091,-85.401
31105,38.158,-85.737,38.108,-85.388
33641,38.158,-85.737,38.087,-85.364
35252,38.158,-85.737,38.067,-85.352
49187,38.158,-85.737,37.971,-85.228
64900,38.158,-85.737,38.598,-85.248
89257,38.158,-85.737,38.039,-84.730
74142,38.164,-85.725,38.026,-84.898
70877,38.164,-85.725,37.969,-84.956
98569,38.164,-85.725,37.655,-84.807
59925,38.164,-85.725,37.919,-86.333
19029,38.164,-85.725,38.054,-85.559
19674,38.164,-85.725,38.051,-85.552
19780,38.164,-85.725,38.044,-85.559
18634,38.164,-85.725,38.062,-85.557
24540,38.164,-85.725,38.104,-85.456
21848,38.164,-85.725,38.095,-85.492
20392,38.164,-85.725,38.020,-85.581
22828,38.164,-85.725,38.021,-85.538
23427,38.164,-85.725,38.058,-85.494
21448,38.164,-85.725,38.051,-85.527
17993,38.164,-85.725,38.006,-85.677
16824,38.164,-85.725,38.039,-85.617
18070,38.164,-85.725,38.027,-85.613
16690,38.164,-85.725,38.047,-85.605
17937,38.164,-85.725,38.035,-85.602
18344,38.164,-85.725,38.039,-85.588
14637,38.164,-85.725,38.062,-85.620
13514,38.164,-85.725,38.051,-85.669
13821,38.164,-85.725,38.047,-85.669
12064,38.164,-85.725,38.071,-85.653
11130,38.164,-85.725,38.075,-85.667
10000,38.164,-85.725,38.080,-85.682
10704,38.164,-85.725,38.076,-85.677
11058,38.164,-85.725,38.071,-85.678
11119,38.164,-85.725,38.069,-85.683
10958,38.164,-85.725,38.070,-85.685
9416,38.164,-85.725,38.084,-85.689
9602,38.164,-85.725,38.082,-85.691
9743,38.164,-85.725,38.081,-85.689
11623,38.164,-85.725,38.064,-85.684
13530,38.164,-85.725,38.045,-85.691
12879,38.164,-85.725,38.053,-85.683
17146,38.164,-85.725,38.010,-85.729
18195,38.164,-85.725,38.002,-85.693
18612,38.164,-85.725,37.998,-85.693
19593,38.164,-85.725,37.988,-85.746
19237,38.164,-85.725,37.991,-85.720
9335,38.164,-85.725,38.081,-85.706
16047,38.164,-85.725,38.021,-85.754
14182,38.164,-85.725,38.037,-85.742
14144,38.164,-85.725,38.037,-85.708
20546,38.164,-85.725,38.025,-85.879
19601,38.164,-85.725,38.004,-85.821
20550,38.164,-85.725,37.979,-85.715
20501,38.164,-85.725,37.989,-85.652
29757,38.164,-85.725,37.931,-85.557
31515,38.164,-85.725,37.880,-85.713
28049,38.164,-85.725,37.912,-85.739
36493,38.164,-85.725,37.835,-85.722
74283,38.164,-85.725,38.194,-84.878
91152,38.164,-85.725,37.606,-86.485
27482,38.164,-85.725,37.998,-85.957
35318,38.164,-85.725,37.903,-85.955
41748,38.164,-85.725,37.835,-85.956
42372,38.164,-85.725,37.829,-85.955
42891,38.164,-85.725,37.814,-85.932
43868,38.164,-85.725,37.801,-85.924
47850,38.164,-85.725,37.750,-85.876
51206,38.164,-85.725,37.705,-85.777
53314,38.164,-85.725,37.685,-85.770
57711,38.164,-85.725,37.646,-85.782
53341,38.164,-85.725,37.699,-85.877
13383,38.164,-85.725,38.273,-85.790
13610,38.164,-85.725,38.273,-85.795
14229,38.164,-85.725,38.266,-85.823
12365,38.164,-85.725,38.255,-85.807
12165,38.164,-85.725,38.252,-85.809
12200,38.164,-85.725,38.251,-85.810
12419,38.164,-85.725,38.252,-85.813
12549,38.164,-85.725,38.252,-85.815
14155,38.164,-85.725,38.264,-85.825
12838,38.164,-85.725,38.252,-85.820
12652,38.164,-85.725,38.252,-85.817
10695,38.164,-85.725,38.239,-85.802
13028,38.164,-85.725,38.246,-85.831
12514,38.164,-85.725,38.249,-85.819
12140,38.164,-85.725,38.249,-85.812
11882,38.164,-85.725,38.247,-85.811
10709,38.164,-85.725,38.231,-85.813
10197,38.164,-85.725,38.235,-85.799
9952,38.164,-85.725,38.234,-85.796
10209,38.164,-85.725,38.233,-85.801
10344,38.164,-85.725,38.233,-85.804
9867,38.164,-85.725,38.234,-85.794
10481,38.164,-85.725,38.242,-85.793
9966,38.164,-85.725,38.237,-85.792
10275,38.164,-85.725,38.237,-85.797
12806,38.164,-85.725,38.267,-85.791
12319,38.164,-85.725,38.262,-85.792
12161,38.164,-85.725,38.264,-85.781
11863,38.164,-85.725,38.262,-85.780
11801,38.164,-85.725,38.261,-85.780
11373,38.164,-85.725,38.255,-85.785
9673,38.164,-85.725,38.240,-85.779
9434,38.164,-85.725,38.234,-85.786
8183,38.164,-85.725,38.226,-85.775
7288,38.164,-85.725,38.221,-85.767
7197,38.164,-85.725,38.221,-85.763
6758,38.164,-85.725,38.211,-85.774
7088,38.164,-85.725,38.214,-85.775
7118,38.164,-85.725,38.213,-85.777
